tournament_id,year,match_id,match_date,home_team_code,home_team_name,away_team_code,away_team_name,home_team_score,away_team_score,wc_win_rate_diff,wc_gf_pg_diff,wc_ga_pg_diff,wc_appearances_diff,previous_finish_diff,h2h_win_pct,h2h_matches,host_advantage,home_confederation,away_confederation,defending_champion_diff,avg_squad_age_diff,squad_wc_experience_diff,elo_diff,avg_caps_diff,qualification_perf_diff,qualification_gd_diff,match_result,split
WC-1990,1990,M-1990-18,1990-06-15,DEU,West Germany,ARE,United Arab Emirates,5,1,0.5573770491803278,2.1311475409836067,1.3934426229508197,11,5,0.5,0,0,UEFA,AFC,0,2.318710721174785,1.8181818181818181,535,21.227272727272727,0.07407407407407407,0.6666666666666667,Home Win,Training
WC-1990,1990,M-1990-19,1990-06-16,BRA,Brazil,CRI,Costa Rica,1,0,0.6612903225806451,2.3225806451612905,1.0161290322580645,13,3,0.5,0,0,CONMEBOL,CONCACAF,0,0.006720179204776855,1,380,18.05263157894737,0.16666666666666674,2.25,Home Win,Training
WC-1990,1990,M-1990-20,1990-06-16,SWE,Sweden,SCO,Scotland,1,2,0.21638655462184872,0.4789915966386553,-0.23949579831932777,1,-1,0.5,0,0,UEFA,UEFA,0,-2.0026134030240783,-0.6363636363636364,212,0.45454545454545325,0.19444444444444442,1,Away Win,Training
WC-1990,1990,M-1990-21,1990-06-16,ENG,England,NLD,Netherlands,0,0,-0.05882352941176472,-0.6176470588235294,-0.24632352941176472,4,3,0.5,0,0,UEFA,UEFA,0,0.8486092962479006,2.3636363636363638,-88,11.045454545454547,-0.11111111111111116,0.6666666666666667,Draw,Training
WC-1990,1990,M-1990-22,1990-06-17,IRL,Republic of Ireland,EGY,Egypt,0,0,0,-2,-4,-1,0,0.5,0,0,UEFA,CAF,0,1.622425486901875,0,250,-5.428571428571431,0.08333333333333337,0.375,Draw,Training
WC-1990,1990,M-1990-23,1990-06-17,BEL,Belgium,URY,Uruguay,3,1,-0.18614718614718617,-0.502164502164502,0.7186147186147185,-1,2,0.5,0,0,UEFA,CONMEBOL,0,0.13315910646505813,1.9999999999999998,-45,1.5454545454545467,-0.08333333333333337,0,Home Win,Training
WC-1990,1990,M-1990-24,1990-06-17,KOR,South Korea,ESP,Spain,1,3,-0.39285714285714285,-0.5214285714285714,3.3857142857142852,-5,-2,0.5,0,0,AFC,UEFA,0,1.1567419575633124,-0.18181818181818188,-179,-8.16017316017316,0.08712121212121215,0.5113636363636362,Away Win,Training
WC-1990,1990,M-1990-25,1990-06-18,ARG,Argentina,ROU,Romania,1,1,0.28658536585365857,0.37804878048780477,-0.7835365853658536,5,6,0.5,0,0,CONMEBOL,UEFA,1,1.5074357538423229,2.6363636363636362,-101,-8.454545454545457,-0.2222222222222222,-0.8333333333333334,Draw,Training
WC-1990,1990,M-1990-26,1990-06-18,CMR,Cameroon,SUN,Soviet Union,0,4,-0.5,-1.4166666666666667,-0.7380952380952381,-5,-2,0.5,0,0,CAF,UEFA,0,-1.040009955821045,-1.6363636363636362,-312,-7.432900432900432,0.16666666666666663,-0.125,Away Win,Training
WC-1990,1990,M-1990-27,1990-06-19,DEU,West Germany,COL,Colombia,1,1,0.5573770491803278,0.46448087431693996,-2.273224043715847,10,5,0.5,0,0,UEFA,CONMEBOL,0,1.327982079522119,1.8181818181818181,196,12.272727272727272,0.05555555555555547,1.1666666666666667,Draw,Training
WC-1990,1990,M-1990-28,1990-06-19,YUG,Yugoslavia,ARE,United Arab Emirates,4,1,0.39285714285714285,1.6785714285714286,1.2857142857142858,7,0,0.5,0,0,UEFA,AFC,0,0.9165577748739935,0.2727272727272727,435,15.772727272727273,0.2407407407407408,0.25,Home Win,Training
WC-1990,1990,M-1990-29,1990-06-19,AUT,Austria,USA,United States,2,1,0.04968944099378886,-0.06211180124223592,-1.2608695652173914,2,0,0.5,0,0,UEFA,CONCACAF,0,1.1408126438927262,0,181,-5.454545454545455,-0.125,-0.375,Home Win,Training
WC-1990,1990,M-1990-30,1990-06-19,ITA,Italy,CSK,Czechoslovakia,2,0,0.21191489361702126,0.32085106382978723,-0.4936170212765958,4,2,1,1,1,UEFA,UEFA,0,-0.7313795034534252,0.8181818181818182,110,2.90909090909091,-0.20833333333333337,-1.25,Home Win,Training
WC-1990,1990,M-1990-31,1990-06-20,BRA,Brazil,SCO,Scotland,1,0,0.48481973434535097,1.0872865275142316,-0.8662239089184061,7,2,0.5,2,0,CONMEBOL,UEFA,0,-0.8435069379627897,0.36363636363636365,251,3.09090909090909,0.25,2.75,Home Win,Training
WC-1990,1990,M-1990-32,1990-06-20,SWE,Sweden,CRI,Costa Rica,1,2,0.39285714285714285,1.7142857142857142,1.6428571428571428,7,0,0.5,0,0,UEFA,CONCACAF,0,-1.1523862858565117,0,341,15.416267942583731,0.11111111111111116,0.5,Away Win,Training
WC-1990,1990,M-1990-33,1990-06-21,BEL,Belgium,ESP,Spain,1,2,-0.15476190476190477,-0.03571428571428559,0.9285714285714286,0,1,0,1,0,UEFA,UEFA,0,1.0422500155559682,1.7727272727272725,-83,8.863636363636363,-0.125,-0.875,Away Win,Training
WC-1990,1990,M-1990-34,1990-06-21,KOR,South Korea,URY,Uruguay,0,1,-0.42424242424242425,-0.9878787878787878,3.1757575757575753,-6,-1,0.5,0,0,AFC,CONMEBOL,0,0.24765104847240238,0.045454545454545414,-141,-15.478354978354977,0.12878787878787878,1.3863636363636362,Away Win,Training
WC-1990,1990,M-1990-35,1990-06-21,ENG,England,EGY,Egypt,1,0,0.4411764705882353,-0.6176470588235294,-3.0588235294117645,7,3,0.5,0,0,UEFA,CAF,0,0.801070250762244,2.3636363636363638,303,-1.3831168831168839,0.04166666666666663,1.0416666666666667,Home Win,Training
WC-1990,1990,M-1990-36,1990-06-21,IRL,Republic of Ireland,NLD,Netherlands,1,1,-0.5,-2,-1.1875,-4,0,0.5,0,0,UEFA,UEFA,0,1.6699645323875316,0,-141,7,-0.06944444444444442,0,Draw,Training
WC-1990,1990,M-1990-37,1990-06-23,CMR,Cameroon,COL,Colombia,2,1,0,-1.3333333333333335,-3.333333333333333,0,0,0.5,0,0,CAF,CONMEBOL,0,0.8016924895774977,0.4090909090909091,-167,14.158008658008656,0.18055555555555547,0.25,Home Win,Training
WC-1990,1990,M-1990-38,1990-06-23,CSK,Czechoslovakia,CRI,Costa Rica,4,1,0.32,1.36,1.6,7,0,0.5,0,0,UEFA,CONCACAF,0,0.988613029680792,0,243,13.825358851674642,0.04166666666666674,0.75,Home Win,Training
WC-1990,1990,M-1990-39,1990-06-24,BRA,Brazil,ARG,Argentina,0,1,0.12470495672698656,0.4445318646734857,-0.3253343823760819,4,-3,0.6666666666666666,3,0,CONMEBOL,CONMEBOL,-1,-0.8899259535809847,-1.6363636363636362,198,5.045454545454547,0.33333333333333337,2.75,Away Win,Training
WC-1990,1990,M-1990-40,1990-06-24,DEU,West Germany,NLD,Netherlands,2,1,0.05737704918032782,0.1311475409836067,0.20594262295081966,7,5,0.5,2,0,UEFA,UEFA,0,0.4792483355111692,1.8181818181818181,-38,2.59090909090909,-0.11111111111111116,0.6666666666666667,Home Win,Training
WC-1990,1990,M-1990-41,1990-06-25,IRL,Republic of Ireland,ROU,Romania,0,0,-0.25,-1.5,-2.125,-4,0,0.5,0,0,UEFA,UEFA,0,2.793105593926949,0,-3,0.5909090909090899,-0.01388888888888884,0.16666666666666663,Draw,Training
WC-1990,1990,M-1990-42,1990-06-25,ITA,Italy,URY,Uruguay,2,0,0.10767246937459701,-0.10702772404900052,-0.31785944551902,3,0,0,1,1,UEFA,CONMEBOL,0,-0.24404206334391176,0.09090909090909094,75,-1.2727272727272698,-0.25,-1.25,Home Win,Training
WC-1990,1990,M-1990-43,1990-06-26,ESP,Spain,YUG,Yugoslavia,1,2,0,-0.3571428571428572,-0.07142857142857162,0,3,1,1,0,UEFA,UEFA,0,0.0027378507871347324,0.6818181818181819,33,-1.5,-0.04166666666666674,0.875,Away Win,Training
WC-1990,1990,M-1990-44,1990-06-26,ENG,England,BEL,Belgium,1,0,0.2030812324929972,0.09663865546218475,-1.2016806722689075,1,-1,0,1,0,UEFA,UEFA,0,0.7265260406944201,-0.3636363636363633,100,6.545454545454547,0,0.41666666666666674,Home Win,Training
WC-1990,1990,M-1990-45,1990-06-30,ARG,Argentina,YUG,Yugoslavia,0,0,0.14372822299651572,0.19947735191637617,0.05574912891986061,2,6,0.5,0,0,CONMEBOL,UEFA,1,1.3071993030925277,2.3636363636363633,-101,0.8181818181818166,-0.33333333333333337,-1.25,Draw,Training
WC-1990,1990,M-1990-46,1990-06-30,IRL,Republic of Ireland,ITA,Italy,0,1,-0.5319148936170213,-1.6808510638297873,-1.1063829787234043,-11,-2,0.5,0,-1,UEFA,UEFA,0,1.925082446643021,-0.8181818181818182,-73,5.318181818181817,0.20833333333333337,1,Away Win,Training
WC-1990,1990,M-1990-47,1990-07-01,CSK,Czechoslovakia,DEU,West Germany,0,1,-0.23737704918032781,-0.7711475409836066,0.20655737704918042,-4,-5,0.5,2,0,UEFA,UEFA,0,-0.0029867463132333683,-1.8181818181818181,-140,-3.8181818181818166,0.04166666666666674,-0.41666666666666674,Away Win,Training
WC-1990,1990,M-1990-48,1990-07-01,CMR,Cameroon,ENG,England,2,3,-0.4411764705882353,-1.0490196078431373,-0.607843137254902,-7,-3,0.5,0,0,CAF,UEFA,0,-0.8956505506813528,-1.9545454545454546,-313,-6.569264069264072,0.125,-0.9166666666666667,Away Win,Training
WC-1990,1990,M-1990-49,1990-07-03,ARG,Argentina,ITA,Italy,1,1,0.004670472236637302,0.19719771665801744,0.23508043591074212,-2,4,0,4,-1,CONMEBOL,UEFA,1,0.6394126065583947,1.818181818181818,-171,-3.72727272727273,0,0,Draw,Training
WC-1990,1990,M-1990-50,1990-07-04,DEU,West Germany,ENG,England,1,1,0.11620057859209254,0.7487945998071361,0.4522661523625844,3,2,0.3333333333333333,3,0,UEFA,UEFA,0,-0.3693609607367314,-0.5454545454545456,50,-8.454545454545457,0,0,Draw,Training
WC-1990,1990,M-1990-51,1990-07-07,ITA,Italy,ENG,England,2,1,0.09073842302878599,0.29849812265331677,0.16520650813516902,3,-1,0.5,0,1,UEFA,UEFA,0,-1.10372721050339,-1.5454545454545454,20,-9.363636363636363,-0.16666666666666663,-1.6666666666666667,Home Win,Training
WC-1990,1990,M-1990-52,1990-07-08,DEU,West Germany,ARG,Argentina,1,0,0.020791683326669252,0.25309876049580193,0.05197920831667324,2,-1,0.3333333333333333,3,0,UEFA,CONMEBOL,-1,0.09495364320826383,-0.8181818181818181,201,4.636363636363637,0.16666666666666663,1.6666666666666667,Home Win,Training
WC-1994,1994,M-1994-01,1994-06-17,DEU,Germany,BOL,Bolivia,1,0,0.5735294117647058,2.1323529411764706,-4.009803921568627,10,6,0.5,0,0,UEFA,CONMEBOL,0,1.4198245286540967,4,309,16.841991341991346,-0.16666666666666663,-1.375,Home Win,Training
WC-1994,1994,M-1994-02,1994-06-17,ESP,Spain,KOR,South Korea,2,2,0.40625,0.71875,-2.4375,5,1,1,1,0,UEFA,AFC,0,-0.3918860058490452,0.09090909090909094,227,4.033492822966508,-0.019230769230769273,-0.16025641025641035,Draw,Training
WC-1994,1994,M-1994-03,1994-06-18,USA,United States,CHE,Switzerland,1,1,0.0222222222222222,-0.15555555555555567,0.45555555555555527,-2,1,0.5,0,1,CONCACAF,UEFA,0,-1.5659262024765077,0.7727272727272727,-270,13.772727272727273,-0.19999999999999996,-1.7,Draw,Training
WC-1994,1994,M-1994-04,1994-06-18,ITA,Italy,IRL,Republic of Ireland,0,1,0.5740740740740741,1.248148148148148,0.4,11,1,1,1,0,UEFA,UEFA,0,-1.1543774500653363,-0.7272727272727273,124,-13.863636363636363,0.0722222222222223,0.41666666666666674,Away Win,Training
WC-1994,1994,M-1994-05,1994-06-18,COL,Colombia,ROU,Romania,1,3,-0.10714285714285715,-0.04761904761904745,0.47619047619047605,-3,0,0.5,0,0,CONMEBOL,UEFA,0,2.212307883765792,0.5909090909090909,107,6.863636363636363,0.04444444444444451,0.1333333333333333,Away Win,Training
WC-1994,1994,M-1994-06,1994-06-19,BEL,Belgium,MAR,Morocco,1,0,0.13714285714285718,0.6057142857142858,0.8171428571428572,6,2,0.5,0,0,UEFA,CAF,0,2.7733183996017665,2.1363636363636367,152,12.227272727272728,-0.03333333333333344,-0.3999999999999999,Home Win,Training
WC-1994,1994,M-1994-07,1994-06-19,NOR,Norway,MEX,Mexico,1,0,-0.20689655172413793,0.06896551724137934,-0.2068965517241379,-8,0,0.5,0,0,UEFA,CONCACAF,0,-1.2952523178395872,-0.3181818181818182,-1,-0.18181818181818343,-0.011111111111111072,-0.5833333333333335,Home Win,Training
WC-1994,1994,M-1994-08,1994-06-19,CMR,Cameroon,SWE,Sweden,2,2,0.020161290322580627,-0.6451612903225807,-0.42741935483870974,-6,2,0.5,0,0,CAF,UEFA,0,1.7991413104349476,1.227272727272727,-219,-9.40909090909091,0.008333333333333415,0.1499999999999999,Draw,Training
WC-1994,1994,M-1994-09,1994-06-20,BRA,Brazil,RUS,Russia,2,0,0.6666666666666666,2.242424242424242,0.9848484848484849,14,2,0.5,0,0,CONMEBOL,UEFA,0,1.5200049779105207,1.3636363636363635,95,15.454545454545457,0,0.625,Home Win,Training
WC-1994,1994,M-1994-10,1994-06-20,NLD,Netherlands,SAU,Saudi Arabia,2,1,0.4,1.75,1.15,5,2,0.5,0,0,UEFA,AFC,0,3.1540041067761777,0.5909090909090909,354,-7.013636363636362,0.003030303030302939,0.09090909090909083,Home Win,Training
WC-1994,1994,M-1994-11,1994-06-21,ARG,Argentina,GRC,Greece,4,0,0.5,1.7083333333333333,1.2291666666666667,10,5,0.5,0,0,CONMEBOL,UEFA,0,-1.1031049716881327,2.409090909090909,226,-5.22727272727273,-0.25,-1.125,Home Win,Training
WC-1994,1994,M-1994-12,1994-06-21,DEU,Germany,ESP,Spain,1,1,0.16727941176470584,0.7886029411764706,0.13602941176470584,4,4,1,2,0,UEFA,UEFA,0,2.3328977661626524,3.1363636363636362,117,22.863636363636367,-0.25,-1.9166666666666667,Draw,Training
WC-1994,1994,M-1994-13,1994-06-21,NGA,Nigeria,BGR,Bulgaria,3,0,0,-0.6875,-2.1875,-5,0,0.5,0,0,CAF,UEFA,0,-2.236450749797772,-0.36363636363636365,-30,-5.40909090909091,0.04166666666666674,0.6,Home Win,Training
WC-1994,1994,M-1994-14,1994-06-22,ROU,Romania,CHE,Switzerland,1,4,-0.02777777777777779,-0.22222222222222232,-0.7777777777777779,-1,2,0.5,0,0,UEFA,UEFA,0,-3.180884823595296,0.6818181818181818,-39,-8.363636363636363,0.033333333333333326,0,Away Win,Training
WC-1994,1994,M-1994-15,1994-06-22,USA,United States,COL,Colombia,2,1,0.15714285714285714,0.1142857142857141,0.7571428571428571,2,-1,0.5,0,1,CONCACAF,CONMEBOL,0,-0.597349262647004,-0.5,-338,15.272727272727273,-0.2777777777777778,-1.8333333333333333,Home Win,Training
WC-1994,1994,M-1994-16,1994-06-23,ITA,Italy,NOR,Norway,1,0,0.5740740740740741,0.6481481481481481,-1,11,4,1,1,0,UEFA,UEFA,0,0.9983199551988058,1.2727272727272727,135,-11.27272727272727,0,-0.5,Home Win,Training
WC-1994,1994,M-1994-17,1994-06-23,KOR,South Korea,BOL,Bolivia,0,0,0,0.625,-1.708333333333333,1,1,0.5,0,0,AFC,CONMEBOL,0,-0.5211872316595105,0.7727272727272727,-35,-10.055137844611528,0.10256410256410264,0.7019230769230771,Draw,Training
WC-1994,1994,M-1994-18,1994-06-24,MEX,Mexico,IRL,Republic of Ireland,2,1,0.20689655172413793,0.5310344827586206,1.6068965517241378,8,-3,0.5,0,0,CONCACAF,UEFA,0,-0.8574450874245549,-1.6818181818181819,-10,-2.40909090909091,0.08333333333333337,1.5000000000000002,Home Win,Training
WC-1994,1994,M-1994-19,1994-06-24,BRA,Brazil,CMR,Cameroon,3,0,0.29166666666666663,1.2424242424242422,-0.26515151515151514,12,-1,0.5,0,0,CONMEBOL,CAF,0,0.3088793478937184,-0.5909090909090908,274,9.863636363636367,0,0.75,Home Win,Training
WC-1994,1994,M-1994-20,1994-06-24,SWE,Sweden,RUS,Russia,3,1,0.3548387096774194,1.6451612903225807,1.6774193548387097,8,1,0.5,0,0,UEFA,UEFA,0,-0.5880156804181453,0.7272727272727273,40,15,-0.008333333333333415,-0.2749999999999999,Home Win,Training
WC-1994,1994,M-1994-21,1994-06-25,BEL,Belgium,NLD,Netherlands,1,0,-0.12,-0.42999999999999994,0.81,3,0,0.5,0,0,UEFA,UEFA,0,2.0428100304897043,1.681818181818182,-167,3.5454545454545467,0.033333333333333326,-0.8999999999999999,Home Win,Training
WC-1994,1994,M-1994-22,1994-06-25,SAU,Saudi Arabia,MAR,Morocco,2,1,-0.14285714285714285,-0.7142857142857143,-1.1428571428571428,-2,0,0.5,0,0,AFC,CAF,0,-2.4234957376641155,-0.13636363636363635,-35,15.695454545454544,-0.0696969696969697,0.40909090909090917,Home Win,Training
WC-1994,1994,M-1994-23,1994-06-25,ARG,Argentina,NGA,Nigeria,2,1,0.5,1.7083333333333333,1.2291666666666667,10,5,0.5,0,0,CONMEBOL,CAF,0,1.809470474768215,2.409090909090909,173,7.09090909090909,-0.125,-1.625,Home Win,Training
WC-1994,1994,M-1994-24,1994-06-26,BGR,Bulgaria,GRC,Greece,4,0,0,0.6875,2.1875,5,0,0.5,0,0,UEFA,UEFA,0,-0.6761246966585759,0.36363636363636365,83,-6.90909090909091,-0.16666666666666674,-0.09999999999999998,Home Win,Training
WC-1994,1994,M-1994-25,1994-06-26,CHE,Switzerland,COL,Colombia,0,2,0.13492063492063494,0.26984126984126977,0.30158730158730185,4,-2,0.5,0,0,UEFA,CONMEBOL,0,0.9685769398295037,-1.2727272727272727,-68,1.5,-0.07777777777777783,-0.1333333333333333,Away Win,Training
WC-1994,1994,M-1994-26,1994-06-26,USA,United States,ROU,Romania,0,1,0.04999999999999999,0.06666666666666665,1.2333333333333332,-1,-1,0.5,0,1,CONCACAF,UEFA,0,1.614958621118788,0.09090909090909094,-231,22.136363636363637,-0.23333333333333328,-1.7,Away Win,Training
WC-1994,1994,M-1994-27,1994-06-27,BOL,Bolivia,ESP,Spain,1,3,-0.40625,-1.34375,4.145833333333333,-6,-2,0.5,0,0,CONMEBOL,UEFA,0,0.9130732375085557,-0.8636363636363636,-192,6.0216450216450195,-0.08333333333333337,-0.5416666666666667,Away Win,Training
WC-1994,1994,M-1994-28,1994-06-27,DEU,Germany,KOR,South Korea,3,2,0.5735294117647058,1.5073529411764706,-2.3014705882352944,9,5,0.5,0,0,UEFA,AFC,0,1.9410117603136072,3.2272727272727275,344,26.897129186602875,-0.2692307692307693,-2.076923076923077,Home Win,Training
WC-1994,1994,M-1994-29,1994-06-28,ITA,Italy,MEX,Mexico,1,1,0.36717752234993617,0.7171136653895275,-1.206896551724138,3,4,1,1,0,UEFA,CONCACAF,0,-0.2969323626407814,0.9545454545454546,134,-11.454545454545453,-0.011111111111111072,-1.0833333333333335,Draw,Training
WC-1994,1994,M-1994-30,1994-06-28,IRL,Republic of Ireland,NOR,Norway,0,0,0,-0.6,-1.4,0,3,0.5,0,0,UEFA,UEFA,0,2.152697405264142,2,11,2.5909090909090935,-0.0722222222222223,-0.9166666666666667,Draw,Training
WC-1994,1994,M-1994-31,1994-06-28,RUS,Russia,CMR,Cameroon,6,1,-0.375,-1,-1.25,-2,-3,0.5,0,0,UEFA,CAF,0,-1.2111256300168023,-1.9545454545454544,179,-5.59090909090909,0,0.125,Home Win,Training
WC-1994,1994,M-1994-32,1994-06-28,BRA,Brazil,SWE,Sweden,1,1,0.31182795698924726,0.5972629521016615,-0.6925708699902249,6,1,0.8,5,0,CONMEBOL,UEFA,0,2.108020658328666,0.6363636363636364,55,0.4545454545454568,0.008333333333333415,0.8999999999999999,Draw,Training
WC-1994,1994,M-1994-33,1994-06-29,BEL,Belgium,SAU,Saudi Arabia,0,1,0.28,1.32,1.96,8,2,0.5,0,0,UEFA,AFC,0,5.196814137265882,2.272727272727273,187,-3.468181818181815,0.036363636363636265,-0.8090909090909091,Away Win,Training
